cause_medium,region_name,year,age_name,sex_name,death_abs,death_rate,YLL_abs,YLL_rate,YLD_abs,YLD_rate,DALY_abs,DALY_rate
HIV-TB,Western Europe,1990,65-69 years,Both,10,0.1,206,1.1,333,1.8,539,2.9
HIV-TB,Western Europe,1990,70-74 years,Male,4,0.1,62,1.2,91,1.9,153,3.1
HIV-TB,Western Europe,1990,70-74 years,Female,2,0,35,0.5,74,1,109,1.6
HIV-TB,Western Europe,1990,70-74 years,Both,6,0,97,0.8,165,1.4,262,2.2
HIV-TB,Western Europe,1990,All ages,Male,333,0.2,"16,356",8.8,"3,557",1.9,"19,913",10.7
HIV-TB,Western Europe,1990,All ages,Female,77,0,"3,899",2,"1,660",0.8,"5,559",2.8
HIV-TB,Western Europe,1990,All ages,Both,410,0.1,"20,255",5.3,"5,217",1.4,"25,472",6.7
HIV-TB,Western Europe,2005,28-364 days,Male,0,0,16,0.8,0,0,16,0.8
HIV-TB,Western Europe,2005,28-364 days,Female,0,0,11,0.6,0,0,11,0.6
HIV-TB,Western Europe,2005,28-364 days,Both,0,0,27,0.7,0,0,27,0.7
HIV-TB,Western Europe,2005,1-4 years,Male,1,0,81,0.9,3,0,84,0.9
HIV-TB,Western Europe,2005,1-4 years,Female,1,0,55,0.7,1,0,56,0.7
HIV-TB,Western Europe,2005,1-4 years,Both,2,0,136,0.8,5,0,140,0.8
HIV-TB,Western Europe,2005,5-9 years,Male,0,0,21,0.2,9,0.1,30,0.3
HIV-TB,Western Europe,2005,5-9 years,Female,0,0,16,0.2,4,0,21,0.2
HIV-TB,Western Europe,2005,5-9 years,Both,0,0,37,0.2,14,0.1,51,0.2
HIV-TB,Western Europe,2005,10-14 years,Male,1,0,61,0.5,14,0.1,74,0.6
HIV-TB,Western Europe,2005,10-14 years,Female,0,0,14,0.1,7,0.1,21,0.2
HIV-TB,Western Europe,2005,10-14 years,Both,1,0,75,0.3,21,0.1,96,0.4
HIV-TB,Western Europe,2005,15-19 years,Male,0,0,30,0.2,20,0.2,50,0.4
HIV-TB,Western Europe,2005,15-19 years,Female,0,0,21,0.2,10,0.1,31,0.3
HIV-TB,Western Europe,2005,15-19 years,Both,1,0,51,0.2,30,0.1,81,0.3
HIV-TB,Western Europe,2005,20-24 years,Male,2,0,97,0.8,28,0.2,125,1
HIV-TB,Western Europe,2005,20-24 years,Female,1,0,60,0.5,14,0.1,74,0.6
