cause_medium,region_name,year,age_name,sex_name,death_abs,death_rate,YLL_abs,YLL_rate,YLD_abs,YLD_rate,DALY_abs,DALY_rate
Tuberculosis,Central sub-Saharan Africa,2010,60-64 years,Female,"1,382",170.3,"35,204","4,339.80","2,169",267.4,"37,373","4,607.20"
Tuberculosis,Central sub-Saharan Africa,2010,60-64 years,Both,"3,877",255.7,"98,903","6,522.10","5,811",383.2,"104,714","6,905.30"
Tuberculosis,Central sub-Saharan Africa,2010,65-69 years,Male,"2,310",445.5,"48,769","9,406.90","3,566",687.9,"52,335","10,094.70"
Tuberculosis,Central sub-Saharan Africa,2010,65-69 years,Female,"1,438",231.8,"30,288","4,882.10","2,134",344,"32,422","5,226.10"
Tuberculosis,Central sub-Saharan Africa,2010,65-69 years,Both,"3,748",329.1,"79,057","6,942.00","5,700",500.5,"84,757","7,442.50"
Tuberculosis,Central sub-Saharan Africa,2010,70-74 years,Male,"1,655",486.8,"27,975","8,228.80","1,166",343,"29,141","8,571.80"
Tuberculosis,Central sub-Saharan Africa,2010,70-74 years,Female,"1,102",258.5,"18,579","4,358.00",745,174.8,"19,324","4,532.70"
Tuberculosis,Central sub-Saharan Africa,2010,70-74 years,Both,"2,757",359.8,"46,555","6,075.30","1,911",249.4,"48,466","6,324.70"
Tuberculosis,Central sub-Saharan Africa,2010,75-79 years,Male,959,504.5,"12,443","6,545.00","1,139",599.2,"13,582","7,144.10"
Tuberculosis,Central sub-Saharan Africa,2010,75-79 years,Female,738,289.9,"9,561","3,754.10",729,286.1,"10,290","4,040.20"
Tuberculosis,Central sub-Saharan Africa,2010,75-79 years,Both,"1,697",381.6,"22,004","4,947.00","1,868",419.9,"23,871","5,366.80"
Tuberculosis,Central sub-Saharan Africa,2010,80+ years,Male,473,414.8,"3,645","3,198.70",236,207.5,"3,882","3,406.20"
Tuberculosis,Central sub-Saharan Africa,2010,80+ years,Female,401,228,"2,965","1,687.20",161,91.5,"3,126","1,778.70"
Tuberculosis,Central sub-Saharan Africa,2010,80+ years,Both,873,301.4,"6,611","2,281.80",397,137.1,"7,008","2,418.90"
Tuberculosis,Central sub-Saharan Africa,2010,All ages,Male,"29,063",60.5,"1,221,548","2,544.60","126,048",262.6,"1,347,596","2,807.10"
Tuberculosis,Central sub-Saharan Africa,2010,All ages,Female,"18,898",39,"851,223","1,755.20","60,732",125.2,"911,954","1,880.50"
Tuberculosis,Central sub-Saharan Africa,2010,All ages,Both,"47,961",49.7,"2,072,771","2,147.90","186,780",193.5,"2,259,550","2,341.40"
HIV-TB,Central sub-Saharan Africa,1990,28-364 days,Male,120,10.5,"10,249",901.4,13,1.1,"10,261",902.5
HIV-TB,Central sub-Saharan Africa,1990,28-364 days,Female,110,9.8,"9,391",843.5,5,0.5,"9,396",844
HIV-TB,Central sub-Saharan Africa,1990,28-364 days,Both,229,10.2,"19,639",872.7,18,0.8,"19,657",873.5
HIV-TB,Central sub-Saharan Africa,1990,1-4 years,Male,391,9.5,"32,799",798,202,4.9,"33,001",802.9
HIV-TB,Central sub-Saharan Africa,1990,1-4 years,Female,356,8.7,"29,826",734,85,2.1,"29,911",736.1
HIV-TB,Central sub-Saharan Africa,1990,1-4 years,Both,746,9.1,"62,625",766.2,288,3.5,"62,912",769.7
HIV-TB,Central sub-Saharan Africa,1990,5-9 years,Male,37,0.9,"2,895",72.2,502,12.5,"3,397",84.7
HIV-TB,Central sub-Saharan Africa,1990,5-9 years,Female,31,0.8,"2,434",60.9,219,5.5,"2,653",66.4
HIV-TB,Central sub-Saharan Africa,1990,5-9 years,Both,68,0.8,"5,329",66.5,721,9,"6,050",75.5
