cause_medium,region_name,year,age_name,sex_name,death_abs,death_rate,YLL_abs,YLL_rate,YLD_abs,YLD_rate,DALY_abs,DALY_rate
Tuberculosis,Oceania,2010,50-54 years,Male,176,102.1,"6,108","3,535.90","1,635",946.3,"7,743","4,482.20"
Tuberculosis,Oceania,2010,50-54 years,Female,119,68.1,"4,115","2,359.40","1,105",633.5,"5,220","2,992.80"
Tuberculosis,Oceania,2010,50-54 years,Both,295,85,"10,223","2,944.80","2,740",789.1,"12,963","3,734.00"
Tuberculosis,Oceania,2010,55-59 years,Male,166,124.9,"4,984","3,751.40","1,613","1,214.00","6,597","4,965.40"
Tuberculosis,Oceania,2010,55-59 years,Female,146,105.2,"4,391","3,156.70","1,092",785,"5,483","3,941.70"
Tuberculosis,Oceania,2010,55-59 years,Both,312,114.8,"9,375","3,447.40","2,705",994.6,"12,080","4,442.00"
Tuberculosis,Oceania,2010,60-64 years,Male,129,136,"3,282","3,468.40",588,620.9,"3,870","4,089.30"
Tuberculosis,Oceania,2010,60-64 years,Female,114,111.1,"2,895","2,830.30",435,425.2,"3,330","3,255.60"
Tuberculosis,Oceania,2010,60-64 years,Both,242,123.1,"6,178","3,137.10","1,023",519.3,"7,200","3,656.40"
Tuberculosis,Oceania,2010,65-69 years,Male,179,278.4,"3,774","5,874.40",574,893.9,"4,348","6,768.30"
Tuberculosis,Oceania,2010,65-69 years,Female,147,200.5,"3,086","4,222.70",427,584.6,"3,513","4,807.30"
Tuberculosis,Oceania,2010,65-69 years,Both,325,237,"6,860","4,995.80","1,001",729.3,"7,861","5,725.10"
Tuberculosis,Oceania,2010,70-74 years,Male,100,257.1,"1,688","4,340.90",149,383.4,"1,837","4,724.30"
Tuberculosis,Oceania,2010,70-74 years,Female,96,198.7,"1,615","3,349.10",130,269.8,"1,746","3,618.80"
Tuberculosis,Oceania,2010,70-74 years,Both,196,224.8,"3,303","3,792.20",279,320.5,"3,582","4,112.70"
Tuberculosis,Oceania,2010,75-79 years,Male,70,340.8,910,"4,417.90",145,703.9,"1,055","5,121.80"
Tuberculosis,Oceania,2010,75-79 years,Female,82,281.6,"1,064","3,641.50",127,436.2,"1,192","4,077.70"
Tuberculosis,Oceania,2010,75-79 years,Both,153,306.1,"1,975","3,963.40",273,547,"2,247","4,510.40"
Tuberculosis,Oceania,2010,80+ years,Male,26,207.4,196,"1,584.10",26,206.9,221,"1,791.00"
Tuberculosis,Oceania,2010,80+ years,Female,35,161.7,258,"1,176.20",25,112.8,282,"1,289.00"
Tuberculosis,Oceania,2010,80+ years,Both,61,178.2,453,"1,323.60",50,146.8,503,"1,470.40"
Tuberculosis,Oceania,2010,All ages,Male,"1,617",31.9,"60,174","1,187.50","23,798",469.6,"83,972","1,657.10"
Tuberculosis,Oceania,2010,All ages,Female,"1,426",29.3,"53,525","1,099.20","15,733",323.1,"69,258","1,422.20"
Tuberculosis,Oceania,2010,All ages,Both,"3,043",30.6,"113,699","1,144.20","39,531",397.8,"153,230","1,542.00"
HIV-TB,Oceania,1990,28-364 days,Male,0,0.2,19,19.2,0,0.1,20,19.3
HIV-TB,Oceania,1990,28-364 days,Female,0,0.2,19,20,0,0.1,19,20.1
HIV-TB,Oceania,1990,28-364 days,Both,0,0.2,38,19.6,0,0.1,38,19.7
HIV-TB,Oceania,1990,1-4 years,Male,1,0.3,96,23.6,2,0.5,98,24.1
HIV-TB,Oceania,1990,1-4 years,Female,1,0.3,84,22.2,1,0.3,85,22.5
HIV-TB,Oceania,1990,1-4 years,Both,2,0.3,181,22.9,3,0.4,184,23.3
HIV-TB,Oceania,1990,5-9 years,Male,0,0,1,0.1,5,1,5,1.1
HIV-TB,Oceania,1990,5-9 years,Female,0,0,1,0.1,4,0.8,4,0.9
HIV-TB,Oceania,1990,5-9 years,Both,0,0,1,0.1,8,0.9,9,1
HIV-TB,Oceania,1990,10-14 years,Male,0,0,0,0,8,1.9,8,1.9
HIV-TB,Oceania,1990,10-14 years,Female,0,0,0,0,6,1.5,6,1.5
HIV-TB,Oceania,1990,10-14 years,Both,0,0,0,0,14,1.7,14,1.7
HIV-TB,Oceania,1990,15-19 years,Male,0,0.1,14,3.5,11,2.8,25,6.4
HIV-TB,Oceania,1990,15-19 years,Female,0,0.1,18,5,8,2.2,26,7.1
HIV-TB,Oceania,1990,15-19 years,Both,0,0.1,32,4.2,19,2.5,50,6.7
HIV-TB,Oceania,1990,20-24 years,Male,1,0.2,46,14.9,13,4.1,58,19.1
HIV-TB,Oceania,1990,20-24 years,Female,0,0.2,29,10.2,9,3.1,38,13.3
HIV-TB,Oceania,1990,20-24 years,Both,1,0.2,75,12.6,22,3.6,97,16.3
HIV-TB,Oceania,1990,25-29 years,Male,1,0.4,67,26.1,30,11.6,97,37.7
HIV-TB,Oceania,1990,25-29 years,Female,0,0.2,23,9.4,21,8.4,44,17.9
HIV-TB,Oceania,1990,25-29 years,Both,2,0.3,90,17.9,50,10,141,28
HIV-TB,Oceania,1990,30-34 years,Male,1,0.5,58,26.7,34,15.7,91,42.4
