cause_medium,region_name,year,age_name,sex_name,death_abs,death_rate,YLL_abs,YLL_rate,YLD_abs,YLD_rate,DALY_abs,DALY_rate
Tuberculosis,Western sub-Saharan Africa,2010,25-29 years,Male,"2,583",19.3,"152,202","1,139.80","25,586",191.6,"177,788","1,331.40"
Tuberculosis,Western sub-Saharan Africa,2010,25-29 years,Female,"3,329",25.3,"196,065","1,487.50","13,038",98.9,"209,103","1,586.40"
Tuberculosis,Western sub-Saharan Africa,2010,25-29 years,Both,"5,912",22.3,"348,267","1,312.50","38,624",145.6,"386,891","1,458.10"
Tuberculosis,Western sub-Saharan Africa,2010,30-34 years,Male,"2,913",26.1,"157,194","1,410.10","30,086",269.9,"187,280","1,680.00"
Tuberculosis,Western sub-Saharan Africa,2010,30-34 years,Female,"3,038",27.8,"163,854","1,499.70","13,418",122.8,"177,272","1,622.50"
Tuberculosis,Western sub-Saharan Africa,2010,30-34 years,Both,"5,951",27,"321,048","1,454.40","43,504",197.1,"364,552","1,651.50"
Tuberculosis,Western sub-Saharan Africa,2010,35-39 years,Male,"2,914",32.8,"142,905","1,610.20","29,704",334.7,"172,608","1,944.90"
Tuberculosis,Western sub-Saharan Africa,2010,35-39 years,Female,"2,528",29.2,"124,012","1,433.10","13,302",153.7,"137,314","1,586.80"
Tuberculosis,Western sub-Saharan Africa,2010,35-39 years,Both,"5,443",31.1,"266,917","1,522.80","43,006",245.3,"309,923","1,768.10"
Tuberculosis,Western sub-Saharan Africa,2010,40-44 years,Male,"2,638",38,"116,521","1,676.20","27,094",389.8,"143,616","2,066.00"
Tuberculosis,Western sub-Saharan Africa,2010,40-44 years,Female,"1,973",28.6,"87,207","1,265.60","12,612",183,"99,818","1,448.60"
Tuberculosis,Western sub-Saharan Africa,2010,40-44 years,Both,"4,612",33.3,"203,728","1,471.80","39,706",286.9,"243,434","1,758.70"
Tuberculosis,Western sub-Saharan Africa,2010,45-49 years,Male,"2,803",49.2,"110,287","1,937.60","26,761",470.2,"137,048","2,407.80"
Tuberculosis,Western sub-Saharan Africa,2010,45-49 years,Female,"2,090",36.3,"82,242","1,430.20","12,483",217.1,"94,725","1,647.30"
Tuberculosis,Western sub-Saharan Africa,2010,45-49 years,Both,"4,892",42.8,"192,529","1,682.60","39,244",343,"231,774","2,025.60"
Tuberculosis,Western sub-Saharan Africa,2010,50-54 years,Male,"3,037",66.1,"105,216","2,290.30","16,778",365.2,"121,994","2,655.50"
Tuberculosis,Western sub-Saharan Africa,2010,50-54 years,Female,"2,053",42.7,"71,116","1,479.50","9,284",193.1,"80,400","1,672.60"
Tuberculosis,Western sub-Saharan Africa,2010,50-54 years,Both,"5,090",54.1,"176,332","1,875.70","26,062",277.2,"202,393","2,152.90"
Tuberculosis,Western sub-Saharan Africa,2010,55-59 years,Male,"3,043",83.3,"91,356","2,499.70","16,571",453.4,"107,927","2,953.20"
Tuberculosis,Western sub-Saharan Africa,2010,55-59 years,Female,"2,372",60.1,"71,147","1,802.40","9,195",232.9,"80,342","2,035.30"
Tuberculosis,Western sub-Saharan Africa,2010,55-59 years,Both,"5,415",71.2,"162,503","2,137.60","25,766",338.9,"188,270","2,476.60"
Tuberculosis,Western sub-Saharan Africa,2010,60-64 years,Male,"3,275",112.7,"83,483","2,873.80","7,129",245.4,"90,612","3,119.10"
Tuberculosis,Western sub-Saharan Africa,2010,60-64 years,Female,"2,667",84.6,"67,901","2,153.80","4,212",133.6,"72,113","2,287.40"
Tuberculosis,Western sub-Saharan Africa,2010,60-64 years,Both,"5,941",98.1,"151,384","2,499.10","11,340",187.2,"162,724","2,686.30"
Tuberculosis,Western sub-Saharan Africa,2010,65-69 years,Male,"3,777",171.7,"79,574","3,617.90","6,987",317.7,"86,561","3,935.60"
Tuberculosis,Western sub-Saharan Africa,2010,65-69 years,Female,"3,462",141.9,"72,841","2,985.40","4,147",170,"76,988","3,155.40"
Tuberculosis,Western sub-Saharan Africa,2010,65-69 years,Both,"7,239",156,"152,415","3,285.30","11,134",240,"163,549","3,525.30"
Tuberculosis,Western sub-Saharan Africa,2010,70-74 years,Male,"3,050",211,"51,410","3,556.60","1,974",136.5,"53,384","3,693.10"
Tuberculosis,Western sub-Saharan Africa,2010,70-74 years,Female,"3,236",195.2,"54,458","3,284.90","1,247",75.2,"55,705","3,360.10"
Tuberculosis,Western sub-Saharan Africa,2010,70-74 years,Both,"6,287",202.6,"105,868","3,411.40","3,221",103.8,"109,089","3,515.20"
Tuberculosis,Western sub-Saharan Africa,2010,75-79 years,Male,"2,259",279,"29,205","3,607.50","1,933",238.7,"31,138","3,846.30"
Tuberculosis,Western sub-Saharan Africa,2010,75-79 years,Female,"2,346",242.2,"30,274","3,124.60","1,223",126.2,"31,497","3,250.80"
Tuberculosis,Western sub-Saharan Africa,2010,75-79 years,Both,"4,605",259,"59,479","3,344.40","3,156",177.5,"62,635","3,521.90"
Tuberculosis,Western sub-Saharan Africa,2010,80+ years,Male,"1,556",317.6,"11,971","2,442.80",331,67.6,"12,302","2,510.40"
Tuberculosis,Western sub-Saharan Africa,2010,80+ years,Female,"1,442",222.3,"10,685","1,647.20",218,33.6,"10,903","1,680.80"
Tuberculosis,Western sub-Saharan Africa,2010,80+ years,Both,"2,998",263.3,"22,656","1,989.60",549,48.2,"23,205","2,037.80"
Tuberculosis,Western sub-Saharan Africa,2010,All ages,Male,"41,887",24.8,"1,766,046","1,044.00","224,034",132.4,"1,990,080","1,176.40"
Tuberculosis,Western sub-Saharan Africa,2010,All ages,Female,"41,913",25.1,"1,925,583","1,154.10","111,616",66.9,"2,037,199","1,221.00"
Tuberculosis,Western sub-Saharan Africa,2010,All ages,Both,"83,800",24.9,"3,691,629","1,098.60","335,650",99.9,"4,027,279","1,198.50"
HIV-TB,Western sub-Saharan Africa,1990,28-364 days,Male,184,4.8,"15,791",413.4,15,0.4,"15,806",413.8
HIV-TB,Western sub-Saharan Africa,1990,28-364 days,Female,166,4.5,"14,202",384.5,8,0.2,"14,211",384.7
HIV-TB,Western sub-Saharan Africa,1990,28-364 days,Both,350,4.7,"29,994",399.2,23,0.3,"30,017",399.5
HIV-TB,Western sub-Saharan Africa,1990,1-4 years,Male,686,4.8,"57,563",405.7,218,1.5,"57,781",407.2
HIV-TB,Western sub-Saharan Africa,1990,1-4 years,Female,589,4.3,"49,419",358.9,122,0.9,"49,541",359.8
HIV-TB,Western sub-Saharan Africa,1990,1-4 years,Both,"1,275",4.6,"106,982",382.7,340,1.2,"107,323",383.9
HIV-TB,Western sub-Saharan Africa,1990,5-9 years,Male,53,0.3,"4,157",27.5,601,4,"4,758",31.5
